Price hub,Trade date,Delivery start date,"Delivery 
end date",High price $/MWh,Low price $/MWh,Wtd avg price $/MWh,Change,Daily volume MWh,Number of trades,Number of counterparties
SP15 EZ Gen DA LMP Peak,2025-09-02,2025-09-03 00:00:00,2025-09-03 00:00:00,56.0,50.0,52.13,-2.96,31200,67,27
SP15 EZ Gen DA LMP Peak,2025-09-04,2025-09-05 00:00:00,2025-09-06 00:00:00,36.0,34.0,34.75,-16.2,64800,57,29
SP15 EZ Gen DA LMP Peak,2025-09-05,2025-09-08 00:00:00,2025-09-08 00:00:00,31.0,29.5,30.27,-4.48,12400,27,17
SP15 EZ Gen DA LMP Peak,2025-09-08,2025-09-09 00:00:00,2025-09-09 00:00:00,30.0,29.5,29.98,-0.29,50800,105,24
SP15 EZ Gen DA LMP Peak,2025-09-09,2025-09-10 00:00:00,2025-09-10 00:00:00,27.0,26.0,26.55,-3.43,33600,46,20
SP15 EZ Gen DA LMP Peak,2025-09-10,2025-09-11 00:00:00,2025-09-11 00:00:00,25.5,23.75,24.11,-2.44,15600,26,13
SP15 EZ Gen DA LMP Peak,2025-09-11,2025-09-12 00:00:00,2025-09-13 00:00:00,23.25,23.0,23.02,-1.09,8800,9,7
SP15 EZ Gen DA LMP Peak,2025-09-12,2025-09-15 00:00:00,2025-09-15 00:00:00,36.0,35.0,35.09,12.07,30000,33,16
SP15 EZ Gen DA LMP Peak,2025-09-15,2025-09-16 00:00:00,2025-09-16 00:00:00,48.5,44.0,47.02,11.93,20800,45,20
SP15 EZ Gen DA LMP Peak,2025-09-16,2025-09-17 00:00:00,2025-09-17 00:00:00,46.0,45.0,45.07,-1.95,32000,57,21
SP15 EZ Gen DA LMP Peak,2025-09-18,2025-09-19 00:00:00,2025-09-20 00:00:00,38.0,36.0,36.84,-11.17,72000,63,19
SP15 EZ Gen DA LMP Peak,2025-09-19,2025-09-22 00:00:00,2025-09-22 00:00:00,41.0,39.0,39.66,2.82,31200,61,24
SP15 EZ Gen DA LMP Peak,2025-09-22,2025-09-23 00:00:00,2025-09-23 00:00:00,43.0,41.25,41.84,2.18,21200,47,20
SP15 EZ Gen DA LMP Peak,2025-09-23,2025-09-24 00:00:00,2025-09-24 00:00:00,42.0,40.0,40.7,-1.14,24400,47,23
SP15 EZ Gen DA LMP Peak,2025-09-24,2025-09-25 00:00:00,2025-09-25 00:00:00,32.0,31.0,31.4,-9.3,31600,57,25
SP15 EZ Gen DA LMP Peak,2025-09-25,2025-09-26 00:00:00,2025-09-27 00:00:00,30.5,29.0,29.54,-1.86,46400,46,20
SP15 EZ Gen DA LMP Peak,2025-09-26,2025-09-29 00:00:00,2025-09-29 00:00:00,30.0,29.0,29.75,0.21,1600,3,5
SP15 EZ Gen DA LMP Peak,2025-09-29,2025-09-30 00:00:00,2025-09-30 00:00:00,26.0,25.0,25.32,-4.43,23200,44,15
SP15 EZ Gen DA LMP Peak,2025-09-30,2025-10-01 00:00:00,2025-10-01 00:00:00,21.0,19.75,20.6,-4.72,11200,24,15
SP15 EZ Gen DA LMP Peak,2025-10-02,2025-10-03 00:00:00,2025-10-04 00:00:00,14.75,14.0,14.5,-6.88,4800,6,8
SP15 EZ Gen DA LMP Peak,2025-10-03,2025-10-06 00:00:00,2025-10-06 00:00:00,25.0,23.0,23.62,9.12,17200,36,18
SP15 EZ Gen DA LMP Peak,2025-10-06,2025-10-07 00:00:00,2025-10-07 00:00:00,29.0,27.75,28.47,4.85,3600,8,13
SP15 EZ Gen DA LMP Peak,2025-10-07,2025-10-08 00:00:00,2025-10-08 00:00:00,29.0,28.75,28.8,0.33,9200,18,18
SP15 EZ Gen DA LMP Peak,2025-10-08,2025-10-09 00:00:00,2025-10-09 00:00:00,42.0,40.0,41.27,12.47,10000,25,20
SP15 EZ Gen DA LMP Peak,2025-10-09,2025-10-10 00:00:00,2025-10-11 00:00:00,32.5,32.0,32.23,-9.04,21600,23,18
SP15 EZ Gen DA LMP Peak,2025-10-10,2025-10-13 00:00:00,2025-10-13 00:00:00,28.0,26.25,26.47,-5.76,6400,15,12
SP15 EZ Gen DA LMP Peak,2025-10-13,2025-10-14 00:00:00,2025-10-14 00:00:00,32.0,28.0,30.62,4.15,19600,39,25
SP15 EZ Gen DA LMP Peak,2025-10-14,2025-10-15 00:00:00,2025-10-15 00:00:00,21.75,20.0,21.32,-9.3,19200,46,23
SP15 EZ Gen DA LMP Peak,2025-10-16,2025-10-17 00:00:00,2025-10-18 00:00:00,21.0,20.0,20.26,-3.48,28000,31,17
SP15 EZ Gen DA LMP Peak,2025-10-17,2025-10-20 00:00:00,2025-10-20 00:00:00,23.5,21.5,22.37,2.11,12000,26,18
SP15 EZ Gen DA LMP Peak,2025-10-20,2025-10-21 00:00:00,2025-10-21 00:00:00,38.0,32.0,33.05,10.68,24000,50,23
SP15 EZ Gen DA LMP Peak,2025-10-21,2025-10-22 00:00:00,2025-10-22 00:00:00,25.0,24.5,24.55,-8.5,8000,19,14
SP15 EZ Gen DA LMP Peak,2025-10-22,2025-10-23 00:00:00,2025-10-23 00:00:00,28.5,28.0,28.06,3.51,9600,22,13
SP15 EZ Gen DA LMP Peak,2025-10-23,2025-10-24 00:00:00,2025-10-25 00:00:00,26.25,25.0,25.84,-2.22,18400,21,13
SP15 EZ Gen DA LMP Peak,2025-10-24,2025-10-27 00:00:00,2025-10-27 00:00:00,30.0,29.0,29.6,3.76,4000,10,14
SP15 EZ Gen DA LMP Peak,2025-10-27,2025-10-28 00:00:00,2025-10-28 00:00:00,36.5,34.0,35.83,6.23,8800,22,18
SP15 EZ Gen DA LMP Peak,2025-10-28,2025-10-29 00:00:00,2025-10-29 00:00:00,37.0,36.5,36.7,0.87,4400,11,8
SP15 EZ Gen DA LMP Peak,2025-10-30,2025-11-01 00:00:00,2025-11-01 00:00:00,25.0,24.0,24.32,-11.25,15200,25,16
SP15 EZ Gen DA LMP Peak,2025-10-31,2025-11-03 00:00:00,2025-11-03 00:00:00,33.0,30.0,32.05,7.73,10400,24,16
SP15 EZ Gen DA LMP Peak,2025-11-03,2025-11-04 00:00:00,2025-11-04 00:00:00,38.0,36.0,36.73,4.68,17200,36,20
SP15 EZ Gen DA LMP Peak,2025-11-04,2025-11-05 00:00:00,2025-11-05 00:00:00,38.0,37.5,37.69,0.96,18800,38,18
SP15 EZ Gen DA LMP Peak,2025-11-05,2025-11-06 00:00:00,2025-11-06 00:00:00,29.5,28.5,28.74,-8.95,14000,34,13
SP15 EZ Gen DA LMP Peak,2025-11-06,2025-11-07 00:00:00,2025-11-08 00:00:00,26.75,24.75,25.99,-2.75,31200,38,23
SP15 EZ Gen DA LMP Peak,2025-11-07,2025-11-10 00:00:00,2025-11-10 00:00:00,39.0,34.0,38.25,12.26,16000,37,18
SP15 EZ Gen DA LMP Peak,2025-11-10,2025-11-11 00:00:00,2025-11-12 00:00:00,44.5,40.0,43.48,5.23,23200,29,25
SP15 EZ Gen DA LMP Peak,2025-11-11,2025-11-13 00:00:00,2025-11-13 00:00:00,46.0,46.0,46.0,2.52,400,1,2
SP15 EZ Gen DA LMP Peak,2025-11-14,2025-11-17 00:00:00,2025-11-17 00:00:00,45.25,45.0,45.06,0.61,5200,11,7
SP15 EZ Gen DA LMP Peak,2025-11-17,2025-11-18 00:00:00,2025-11-18 00:00:00,46.0,45.0,45.14,0.08,3600,6,9
SP15 EZ Gen DA LMP Peak,2025-11-18,2025-11-19 00:00:00,2025-11-19 00:00:00,45.0,41.5,44.32,-0.82,15200,30,22
SP15 EZ Gen DA LMP Peak,2025-11-19,2025-11-20 00:00:00,2025-11-20 00:00:00,48.0,47.0,47.39,3.07,16000,33,21
SP15 EZ Gen DA LMP Peak,2025-11-20,2025-11-21 00:00:00,2025-11-22 00:00:00,45.0,44.5,44.7,-2.69,34400,39,26
SP15 EZ Gen DA LMP Peak,2025-11-21,2025-11-24 00:00:00,2025-11-24 00:00:00,37.0,36.5,36.95,-7.75,4400,2,4
SP15 EZ Gen DA LMP Peak,2025-11-24,2025-11-25 00:00:00,2025-11-26 00:00:00,38.0,37.0,37.41,0.46,8000,9,12
SP15 EZ Gen DA LMP Peak,2025-11-25,2025-11-28 00:00:00,2025-11-29 00:00:00,35.0,34.5,34.83,-2.58,22400,22,14
SP15 EZ Gen DA LMP Peak,2025-12-01,2025-12-02 00:00:00,2025-12-02 00:00:00,47.0,46.0,46.66,-1.09,18400,42,23
SP15 EZ Gen DA LMP Peak,2025-12-02,2025-12-03 00:00:00,2025-12-03 00:00:00,47.0,45.0,46.27,-0.39,24400,48,24
SP15 EZ Gen DA LMP Peak,2025-12-03,2025-12-04 00:00:00,2025-12-04 00:00:00,47.0,46.0,46.52,0.25,26400,63,24
SP15 EZ Gen DA LMP Peak,2025-12-04,2025-12-05 00:00:00,2025-12-06 00:00:00,40.0,38.0,38.52,-8.0,32800,33,16
SP15 EZ Gen DA LMP Peak,2025-12-05,2025-12-08 00:00:00,2025-12-08 00:00:00,43.5,41.75,42.12,3.6,11200,23,16
SP15 EZ Gen DA LMP Peak,2025-12-08,2025-12-09 00:00:00,2025-12-09 00:00:00,44.25,43.25,43.92,1.8,11200,25,12
SP15 EZ Gen DA LMP Peak,2025-12-09,2025-12-10 00:00:00,2025-12-10 00:00:00,40.75,39.0,40.06,-3.86,10400,24,14
SP15 EZ Gen DA LMP Peak,2025-12-11,2025-12-12 00:00:00,2025-12-13 00:00:00,36.5,35.0,35.95,0.09,20000,20,13
SP15 EZ Gen DA LMP Peak,2025-12-12,2025-12-15 00:00:00,2025-12-15 00:00:00,38.5,38.0,38.04,2.09,30800,53,19
SP15 EZ Gen DA LMP Peak,2025-12-15,2025-12-16 00:00:00,2025-12-16 00:00:00,33.5,32.25,33.1,-4.94,10000,25,12
SP15 EZ Gen DA LMP Peak,2025-12-16,2025-12-17 00:00:00,2025-12-17 00:00:00,28.75,27.5,28.08,-5.02,16000,38,16
SP15 EZ Gen DA LMP Peak,2025-12-17,2025-12-18 00:00:00,2025-12-18 00:00:00,36.0,34.5,35.04,6.96,22400,44,21
SP15 EZ Gen DA LMP Peak,2025-12-18,2025-12-19 00:00:00,2025-12-20 00:00:00,31.0,30.5,30.77,-4.27,17600,19,12
SP15 EZ Gen DA LMP Peak,2025-12-19,2025-12-22 00:00:00,2025-12-22 00:00:00,37.5,36.5,37.05,6.28,12000,26,14
SP15 EZ Gen DA LMP Peak,2025-12-22,2025-12-23 00:00:00,2025-12-24 00:00:00,38.25,37.5,37.78,0.73,22400,25,13
SP15 EZ Gen DA LMP Peak,2025-12-23,2025-12-26 00:00:00,2025-12-27 00:00:00,27.0,26.0,26.54,-11.24,20800,21,13
